Timestamp,Angle in deg
0.0,0.0
0.004999999,0.0
0.009999999,0.0
0.014999999,0.0
0.019999999,0.0
0.025,0.0
0.029999999,0.0
0.035,0.0
0.039999999,0.0
0.045000001,0.0
0.05,0.0
0.054999999,0.0
0.059999998,0.0
0.064999997,0.0
0.07,0.0
0.075000002,0.0
0.079999998,0.0
0.085,0.0
0.090000003,0.0
0.094999998,0.0
0.100000001,0.0
0.104999996,0.0
0.109999999,0.0
0.115000002,0.0
0.119999997,0.0
0.125,0.0
0.129999995,0.0
0.135000005,0.0
0.14,0.0
0.144999995,0.0
0.150000005,0.0
0.155000001,0.0
0.159999996,0.0
0.165000006,0.0
0.170000001,0.0
0.174999997,0.0
0.180000007,0.0
0.185000002,0.0
0.189999997,0.0
0.194999992,0.0
0.200000002,0.0
0.204999998,0.0
0.209999993,0.0
0.215000003,0.0
0.219999998,0.0
0.224999994,0.0
0.230000004,0.0
0.234999999,0.0
0.239999994,0.0
0.245000004,0.0
0.25,0.0
0.254999995,0.0
0.25999999,0.0
0.264999985,0.0
0.27000001,0.0
0.275000005,0.0
0.280000001,0.0
0.284999996,0.0
0.289999991,0.0
0.294999986,0.0
0.300000011,0.0
0.305000007,0.0
0.310000002,0.0
0.314999997,0.0
0.319999992,0.0
0.324999988,0.0
0.330000013,0.0
0.335000008,0.0
0.340000003,0.0
0.344999998,0.0
0.349999994,0.0
0.354999989,0.0
0.360000014,0.0
0.365000009,0.0
0.370000004,0.0
0.375,0.0
0.379999995,0.0
0.38499999,0.0
0.389999985,0.0
0.39500001,0.0
0.400000005,0.0
0.405000001,0.0
0.409999996,0.0
0.414999991,0.0
0.419999986,0.0
0.425000011,0.0
0.430000007,0.0
0.435000002,0.0
0.439999997,0.0
0.444999992,0.0
0.449999988,0.0
0.455000013,0.0
0.460000008,0.0
0.465000003,0.0
0.469999998,0.0
0.474999994,0.0
0.479999989,0.0
0.485000014,0.0
0.490000009,0.0
0.495000004,0.0
0.5,0.0
0.504999995,0.0
0.50999999,0.0
0.514999985,0.0
0.51999998,0.0
0.524999976,0.0
0.529999971,0.0
0.535000026,0.0
0.540000021,0.0
0.545000016,0.0
0.550000011,0.0
0.555000007,0.0
0.560000002,0.0
0.564999997,0.0
0.569999992,0.0
0.574999988,0.0
0.579999983,0.0
0.584999978,0.0
0.589999973,0.0
0.595000028,0.0
0.600000023,0.0
0.605000019,0.0
0.610000014,0.0
0.615000009,0.0
0.620000004,0.0
0.625,0.0
0.629999995,0.0
0.63499999,0.0
0.639999985,0.0
0.64499998,0.0
0.649999976,0.0
0.654999971,0.0
0.660000026,0.0
0.665000021,0.0
0.670000016,0.0
0.675000011,0.0
0.680000007,0.0
0.685000002,0.0
0.689999997,0.0
0.694999992,0.0
0.699999988,0.0
0.704999983,0.0
0.709999978,0.0
0.714999973,0.0
0.720000028,0.0
0.725000023,0.0
0.730000019,0.0
0.735000014,0.0
0.740000009,0.0
0.745000004,0.0
0.75,1.9335958546716001
0.754999995,10.1953236859074
0.75999999,23.554713159561597
0.764999985,39.1992619643478
0.76999998,57.1289691262374
0.774999976,76.2891489714006
0.779999971,96.32823452833321
0.785000026,116.36731320976979
0.790000021,137.6368713926802
0.795000016,158.9064295755906
0.800000011,180.5275377131526
0.805000007,201.621314100537
0.810000002,223.7697813183732
0.814999997,245.21510766040922
0.819999992,266.8362431853636
0.824999988,288.8089149139776
0.829999983,310.9573684954134
0.834999978,333.1058494069458
0.839999973,355.2543029883816
0.845000028,377.93010201369117
0.850000023,400.6059010390008
0.855000019,422.75438195053323
0.860000014,445.6059627713688
0.865000009,467.40285276175257
0.870000004,489.0239608993146
0.875,512.051323572972
0.879999995,534.0240499617792
0.88499999,555.996721747689
0.889999985,578.4967389774727
0.89499998,600.2936289105605
0.899999976,622.2663006964704
0.904999971,644.2389724823803
0.910000026,666.3874806667134
0.915000021,688.5359343054449
0.920000016,710.8601696824068
0.925000011,734.0633141515901
0.930000007,756.387549528552
0.935000002,778.8875667583355
0.939999997,801.7391475791712
0.944999992,823.5360921724524
0.949999988,845.8603275494143
0.954999983,868.1845629836718
0.959999978,890.3330165651076
0.964999973,912.4814701465434
0.970000028,935.1572691718529
0.975000023,956.9542137651341
0.980000019,978.926885551044
0.985000014,1001.2511209280059
0.990000009,1023.7510834975961
0.995000004,1045.7238645465966
1.0,1063.1262092477598
1.004999995,1064.5324637265594
1.00999999,1056.9737912284945
1.014999985,1044.6691737161448
1.01999998,1028.4972470380621
1.024999976,1008.9855206186994
1.029999971,988.2432669131658
1.034999966,967.3252860150035
1.039999961,945.8799050127743
1.044999957,923.5556696358126
1.049999952,900.8799252134004
1.054999947,878.7314170290672
1.059999942,856.0556180037576
1.065000057,833.555600773974
1.070000052,811.2313653970122
1.075000047,788.7313481672286
1.080000042,765.3524219025192
1.085000038,742.6766228772096
1.090000033,720.5281146355807
1.095000028,696.7976247798192
1.100000023,673.4186985151098
1.105000019,650.0397722504005
1.110000014,626.660845985691
1.115000009,603.6334833120336
1.120000004,580.606120695672
1.125,557.4029762264886
1.129999995,534.727177201179
1.13499999,512.051323572972
1.139999985,490.07865178706226
1.14499998,467.0512891134048
1.149999976,444.902835531969
1.154999971,421.8754729156074
1.159999966,399.02386476467524
1.164999961,376.1722839438396
1.169999957,353.67226671405604
1.174999952,329.9417768009988
1.179999947,307.0901959801632
1.184999942,283.7112423853572
1.190000057,260.3323161206478
1.195000052,237.3049535042862
1.200000047,214.45335898975438
1.205000042,191.4259963733928
1.210000038,168.574401858861
1.215000033,145.3712573896776
1.220000028,123.2227901718414
1.225000023,100.1954206799838
1.230000019,77.168051245422
1.235000014,53.7891215429646
1.240000009,30.937533903928802
1.245000004,8.2617280031232
1.25,-14.589859578616801
1.254999995,-37.9687926615264
1.25999999,-60.64459512458401
1.264999985,-84.0235282074936
1.26999998,-107.4024612904032
1.274999976,-129.902485338387
1.279999971,-152.75407985291878
1.284999966,-175.9572242648064
1.289999961,-198.2814733354644
1.294999957,-221.3088360091218
1.299999952,-244.68776227383123
1.304999947,-267.3635885719416
1.309999942,-290.56673304112496
1.315000057,-314.1214411013604
1.320000052,-337.32458557054383
1.325000047,-359.8246028003274
1.330000042,-383.3793381906594
1.335000038,-406.9340462508948
1.340000033,-429.7856270717304
1.345000028,-453.51611698478763
1.350000023,-477.07085237511956
1.355000019,-499.5708696049032
1.360000014,-522.9497958696126
1.365000009,-545.4498130421005
1.370000004,-568.3013939202317
1.375,-590.9771928882456
1.379999995,-614.5319556086743
1.38499999,-636.6804092474058
1.389999985,-660.5866808986932
1.39499998,-684.1413890162244
1.399999976,-706.817188041534
1.404999971,-730.1961143062434
1.409999966,-753.2234769226051
1.414999961,-777.1297486311882
1.419999957,-800.5086748958976
1.424999952,-823.8876558208002
1.429999947,-846.9150184371618
1.434999942,-870.1181629063452
1.440000057,-893.4970891710545
1.445000052,-915.1181973086166
1.450000047,-938.6729053688521
